"","iid","id","gender","idg","condtn","wave","round","position","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","age","field","field_cd","race","imprace","imprelig","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","race_explained","race_explained_o","field_explained","imprelig_o","imprace_o","goal_o","date_o","go_out_o","sports_o","tvsports_o","exercise_o","dining_o","museums_o","art_o","hiking_o","gaming_o","clubbing_o","reading_o","tv_o","theater_o","movies_o","concerts_o","music_o","shopping_o","yoga_o","exphappy_o"
"77",8,8,0,15,1,1,10,10,4,7,17,0,0.05,1,30,2,35,15,25,10,5,10,0,6,4,7,5,6,4,4,4,25,"Masters in Public Administration",13,2,1,1,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1,6,7,8,5,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,"European","European","Political Science/International Affairs",1,1,3,3,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4
"78",8,8,0,15,1,1,10,10,5,8,18,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9,8,8,8,7,5,7,5,25,"Masters in Public Administration",13,2,1,1,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1,5,6,7,4,5,6,5,4,0,0,0,0,0,0,0,0,0,0,0,"European","European","Political Science/International Affairs",8,8,1,6,1,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5
"79",8,8,0,15,1,1,10,10,1,9,19,1,-0.47,1,28,2,50,0,25,10,0,15,1,8,7,8,10,8,10,8,8,25,"Masters in Public Administration",13,2,1,1,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1,8,8,5,9,8,9,7,10,0,0,0,0,0,0,0,0,0,0,0,"European","European","Political Science/International Affairs",1,1,4,1,1,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10
"80",8,8,0,15,1,1,10,10,2,10,20,1,-0.21,1,24,2,100,0,0,0,0,0,1,8,10,9,9,8,8,8,8,25,"Masters in Public Administration",13,2,1,1,1,5,1,"Journalist",6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1,7,6,8,7,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,"European","European","Political Science/International Affairs",1,1,1,1,1,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6
"81",9,9,0,17,1,1,10,1,8,1,11,0,0.19,0,27,2,35,20,20,20,0,5,0,6,8,7,8,7,5,6,4,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,8,10,9,8,7,6,5,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",3,7,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7
"82",9,9,0,17,1,1,10,1,7,2,12,1,0.03,0,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,8,4,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,10,10,10,10,10,10,10,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7
"83",9,9,0,17,1,1,10,1,4,3,13,1,0.68,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,5,10,10,6,6,6,8,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","Asian","Political Science/International Affairs",5,3,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3
"84",9,9,0,17,1,1,10,1,9,4,14,1,-0.26,0,23,2,30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,10,9,8,8,7,7,7,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8
"85",9,9,0,17,1,1,10,1,1,5,15,1,-0.01,0,24,3,30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,5,10,8,8,5,5,5,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","Latino","Political Science/International Affairs",1,3,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5
"86",9,9,0,17,1,1,10,1,10,6,16,1,0.42,0,25,2,50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,8,9,9,7,6,5,6,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",2,9,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7
"87",9,9,0,17,1,1,10,1,5,7,17,1,0.21,0,30,2,35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,6,8,9,6,6,6,7,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",1,1,3,3,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4
"88",9,9,0,17,1,1,10,1,6,8,18,0,0.1,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,6,7,8,7,9,6,7,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",8,8,1,6,1,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5
"89",9,9,0,17,1,1,10,1,2,9,19,1,-0.35,0,28,2,50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,8,5,5,6,5,5,7,6,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",1,1,4,1,1,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10
"90",9,9,0,17,1,1,10,1,3,10,20,0,-0.23,0,24,2,100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,26,"Masters in Public Administration",13,6,1,1,1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,1,7,8,7,8,7,8,8,5,13.33,17.78,22.22,22.22,13.33,11.11,7,10,8,10,9,"Other","European","Political Science/International Affairs",1,1,1,1,1,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6
"91",10,10,0,19,1,1,10,2,9,1,11,0,0.3,1,27,2,35,20,20,20,0,5,0,7,8,7,8,6,5,6,3,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,6,10,10,6,6,0,6,3,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",3,7,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7
"92",10,10,0,19,1,1,10,2,8,2,12,0,0.65,1,22,2,60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,1,1,1,1,1,0,1,1,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7
"93",10,10,0,19,1,1,10,2,5,3,13,1,-0.15,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,1,6,10,10,10,6,0,7,6,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","Asian","Political Science/International Affairs",5,3,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3
"94",10,10,0,19,1,1,10,2,10,4,14,0,0.17,1,23,2,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,10,10,10,10,10,0,10,1,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8
"95",10,10,0,19,1,1,10,2,2,5,15,0,0.24,0,24,3,30,10,20,10,10,20,1,6,9,9,7,8,0,6,6,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,5,7,7,7,7,0,6,1,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","Latino","Political Science/International Affairs",1,3,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5
"96",10,10,0,19,1,1,10,2,1,6,16,0,0.15,1,25,2,50,0,30,10,0,10,0,0,8,7,7,7,7,6,6,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,5,10,6,4,6,0,6,1,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",2,9,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7
"97",10,10,0,19,1,1,10,2,6,7,17,0,0.41,1,30,2,35,15,25,10,5,10,0,7,7,4,3,4,4,3,6,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,1,5,10,8,6,9,0,7,1,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",1,1,3,3,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4
"98",10,10,0,19,1,1,10,2,7,8,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,6,6,6,6,5,7,6,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,0,5,6,6,4,5,0,5,5,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",8,8,1,6,1,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5
"99",10,10,0,19,1,1,10,2,3,9,19,1,0.49,1,28,2,50,0,25,10,0,15,1,7,7,7,7,6,6,7,8,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,1,9,9,9,9,9,9,9,9,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",1,1,4,1,1,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10
"100",10,10,0,19,1,1,10,2,4,10,20,0,0.08,1,24,2,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,26,"Masters of Social Work&Education",13,2,4,4,2,6,1,"To create early childhood intervention programs",9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,1,9,9,8,10,8,8,9,10,35.71,3.57,10.71,28.57,3.57,17.86,10,5,10,10,10,"European","European","Political Science/International Affairs",1,1,1,1,1,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6
"101",11,1,1,2,1,1,10,7,4,1,1,0,0.14,0,21,4,15,20,20,15,15,15,1,6,9,7,7,6,5,7,6,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,6,8,8,8,8,6,7,4,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","Asian","Business/Econ/Finance",4,2,2,7,1,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3
"102",11,1,1,2,1,1,10,3,10,2,2,0,0.29,1,24,2,45,5,25,20,0,5,0,5,7,8,4,6,3,6,4,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,8,7,6,9,7,4,7,2,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",5,2,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4
"103",11,1,1,2,1,1,10,9,6,3,3,0,-0.24,1,25,2,35,10,35,10,10,0,0,7,9,10,7,8,9,8,7,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,7,8,6,5,8,4,5,2,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",4,8,6,3,1,3,8,7,8,5,5,8,4,5,7,8,7,7,7,5,8,7,4
"104",11,1,1,2,1,1,10,6,3,4,4,0,-0.18,1,23,2,20,20,20,20,10,10,0,4,10,8,5,8,7,6,7,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,6,7,8,7,7,5,6,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",1,1,1,5,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1
"105",11,1,1,2,1,1,10,4,1,5,5,0,-0.43,1,21,2,20,5,25,25,10,15,0,5,8,8,2,2,2,7,5,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,6,8,8,8,7,6,6,5,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",1,8,2,4,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7
"106",11,1,1,2,1,1,10,8,5,6,6,0,0.33,0,23,4,10,25,20,25,5,15,1,6,9,7,6,7,6,6,6,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,7,9,8,9,8,4,7,4,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","Asian","Business/Econ/Finance",1,1,1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4
"107",11,1,1,2,1,1,10,5,2,7,7,0,0.19,0,22,4,15,15,25,20,15,10,0,4,8,8,5,7,4,7,4,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,7,8,8,8,7,7,7,4,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","Asian","Business/Econ/Finance",4,2,1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7
"108",11,1,1,2,1,1,10,10,7,8,8,0,-0.03,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5,8,7,4,7,5,4,5,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,8,7,6,6,6,5,7,4,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6
"109",11,1,1,2,1,1,10,1,8,9,9,0,0.19,0,26,6,20,10,20,30,10,10,1,8,10,9,8,7,6,5,5,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,6,8,7,8,7,5,6,4,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","Other","Business/Econ/Finance",1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6
"110",11,1,1,2,1,1,10,2,9,10,10,0,0.3,1,26,2,15,15,15,40,10,5,0,6,10,10,6,6,0,6,3,27,"Finance",8,2,7,3,1,5,4,"Academia, Research, Banking, Life",2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0,7,8,7,8,6,5,6,3,19.51,17.07,17.07,17.07,12.2,17.07,8,8,8,6,5,"European","European","Business/Econ/Finance",4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7
"111",12,2,1,4,1,1,10,7,3,1,1,0,0.54,0,21,4,15,20,20,15,15,15,1,7,8,7,8,5,6,7,5,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,7,8,10,7,7,5,8,4,0,0,0,0,0,0,0,0,0,0,0,"European","Asian","Law",4,2,2,7,1,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3
"112",12,2,1,4,1,1,10,3,9,2,2,0,0.18,1,24,2,45,5,25,20,0,5,0,8,5,6,6,9,6,7,3,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,7,6,10,6,6,5,8,4,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",5,2,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4
"113",12,2,1,4,1,1,10,9,5,3,3,0,-0.14,1,25,2,35,10,35,10,10,0,0,9,7,9,8,9,7,8,7,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,6,7,10,6,6,5,7,3,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",4,8,6,3,1,3,8,7,8,5,5,8,4,5,7,8,7,7,7,5,8,7,4
"114",12,2,1,4,1,1,10,6,2,4,4,0,-0.18,1,23,2,20,20,20,20,10,10,0,8,7,8,10,7,8,8,1,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,6,5,10,6,6,5,6,3,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",1,1,1,5,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1
"115",12,2,1,4,1,1,10,4,10,5,5,0,0,1,21,2,20,5,25,25,10,15,0,8,6,6,5,5,5,6,4,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,6,7,10,7,6,5,7,4,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",1,8,2,4,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7
"116",12,2,1,4,1,1,10,8,4,6,6,0,0.37,0,23,4,10,25,20,25,5,15,1,6,9,9,6,8,2,7,6,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,6,8,10,6,7,6,7,4,0,0,0,0,0,0,0,0,0,0,0,"European","Asian","Law",1,1,1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,4
"117",12,2,1,4,1,1,10,5,1,7,7,0,0.21,0,22,4,15,15,25,20,15,10,0,6,6,8,4,9,4,7,3,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,1,7,9,10,6,6,5,8,4,0,0,0,0,0,0,0,0,0,0,0,"European","Asian","Law",4,2,1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7
"118",12,2,1,4,1,1,10,10,6,8,8,1,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8,7,7,9,6,7,8,7,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,1,8,8,10,7,6,5,9,4,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6
"119",12,2,1,4,1,1,10,1,7,9,9,1,0.03,0,26,6,20,10,20,30,10,10,1,10,10,10,10,10,10,10,5,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,1,8,8,10,7,6,5,8,4,0,0,0,0,0,0,0,0,0,0,0,"European","Other","Law",1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6
"120",12,2,1,4,1,1,10,2,8,10,10,0,0.65,1,26,2,15,15,15,40,10,5,0,1,1,1,1,1,0,1,1,22,"Law",1,2,1,1,1,1,1,"Corporate Lawyer",1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"European","European","Law",4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7
"121",13,3,1,6,1,1,10,7,10,1,1,1,0.16,1,21,4,15,20,20,15,15,15,1,5,8,9,8,5,7,7,0,22,"Law",1,4,3,5,2,7,1,"Lawyer",1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,1,10,10,10,10,10,10,10,10,20,20,20,20,7.5,12.5,3,7,7,8,2,"Asian","Asian","Law",4,2,2,7,1,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3
"122",13,3,1,6,1,1,10,3,6,2,2,0,0.1,0,24,2,45,5,25,20,0,5,0,5,8,9,6,3,4,6,7,22,"Law",1,4,3,5,2,7,1,"Lawyer",1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,1,10,10,10,10,10,10,10,10,20,20,20,20,7.5,12.5,3,7,7,8,2,"Asian","European","Law",5,2,1,5,1,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,4
